day_of_week,nb_customers_on_day,open,promotion,school_holiday,state_hol_0,state_hol_1,state_hol_2,state_hol_3,sales
3,2732,1,1,0,1,0,0,0,17797.395061728395
6,538,1,0,0,1,0,0,0,5261.591693290735
5,1073,1,1,0,1,0,0,0,9698.59173126615
4,648,1,0,0,1,0,0,0,5538.52265625
3,1297,1,1,0,1,0,0,0,10935.489583333334
3,766,1,1,0,1,0,0,0,7564.41279620853
6,456,1,0,0,1,0,0,0,4393.77794117647
1,538,1,1,0,1,0,0,0,6388.592896174863
2,770,1,0,1,1,0,0,0,6792.772479564032
6,216,1,0,0,1,0,0,0,1951.469387755102
5,0,0,1,1,0,0,1,0,0.0
4,791,1,1,1,1,0,0,0,7811.268158976702
3,727,1,0,0,1,0,0,0,6102.541161455009
5,854,1,0,0,1,0,0,0,7387.374053030303
1,863,1,1,0,1,0,0,0,9485.714143426294
5,1049,1,1,0,1,0,0,0,9359.699376947041
6,979,1,0,0,1,0,0,0,8267.047908232118
2,956,1,1,0,1,0,0,0,9170.389438943894
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,635,1,1,1,1,0,0,0,7564.671957671958
5,718,1,0,0,1,0,0,0,6480.836948915326
6,631,1,0,0,1,0,0,0,6089.990731863215
3,988,1,1,0,1,0,0,0,8962.04939271255
4,531,1,1,1,1,0,0,0,5762.096529284165
7,0,0,0,0,1,0,0,0,0.0
5,1100,1,1,0,1,0,0,0,9897.945957820739
3,690,1,0,0,1,0,0,0,5805.374263565892
4,1523,1,1,0,1,0,0,0,12332.705996131528
1,601,1,0,1,1,0,0,0,5344.843225083987
5,959,1,1,0,1,0,0,0,8822.24535493092
3,794,1,0,1,1,0,0,0,6543.673076923077
4,1315,1,1,0,1,0,0,0,11173.982188295166
1,1082,1,1,0,1,0,0,0,11154.968232044199
4,627,1,0,0,1,0,0,0,5456.4825026511135
6,523,1,0,0,1,0,0,0,5261.591693290735
3,981,1,0,0,1,0,0,0,7576.42880794702
1,1586,1,1,1,1,0,0,0,14655.788856304986
3,657,1,0,1,1,0,0,0,5739.129317980513
5,555,1,1,0,1,0,0,0,5876.073184676959
6,1426,1,0,0,1,0,0,0,10383.051859099804
6,716,1,0,0,1,0,0,0,6750.09394654088
4,925,1,1,0,1,0,0,0,8597.108353510896
1,1818,1,1,0,1,0,0,0,15826.83286908078
4,830,1,0,0,1,0,0,0,6558.377471264368
1,710,1,1,0,1,0,0,0,8051.409337676439
2,807,1,1,0,1,0,0,0,8295.130072840791
7,0,0,0,0,1,0,0,0,0.0
4,826,1,1,0,1,0,0,0,8058.9481292517
2,445,1,0,0,1,0,0,0,4302.787535410765
3,632,1,0,0,1,0,0,0,5456.4825026511135
3,774,1,0,0,1,0,0,0,6450.335990190068
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
4,440,1,1,0,1,0,0,0,4966.260135135135
3,786,1,1,0,1,0,0,0,7803.5809248554915
7,0,0,0,0,1,0,0,0,0.0
1,739,1,0,0,1,0,0,0,6006.992889463478
4,839,1,0,1,1,0,0,0,6757.840707964602
6,523,1,0,0,1,0,0,0,5261.591693290735
5,781,1,0,0,1,0,0,0,6744.2184829059825
3,816,1,1,0,1,0,0,0,8235.41917211329
4,567,1,0,0,1,0,0,0,5072.019741564967
4,585,1,1,0,1,0,0,0,6042.1271105447595
5,1225,1,1,0,1,0,0,0,10576.84399375975
5,512,1,0,1,1,0,0,0,4971.949982752673
1,953,1,1,0,1,0,0,0,10486.410256410256
2,603,1,1,0,1,0,0,0,6640.551260504201
3,837,1,1,0,1,0,0,0,8235.41917211329
1,638,1,0,1,1,0,0,0,5965.542586750788
2,277,1,1,1,1,0,0,0,3346.89
1,740,1,1,0,1,0,0,0,8265.54906731549
2,400,1,1,0,1,0,0,0,4806.965174129353
4,912,1,0,0,1,0,0,0,7031.688800792865
4,747,1,0,0,1,0,0,0,6266.349088453748
2,311,1,0,0,1,0,0,0,3226.2480916030536
3,754,1,1,0,1,0,0,0,7564.41279620853
4,787,1,1,0,1,0,0,0,7803.5809248554915
3,684,1,1,0,1,0,0,0,7058.356196414653
1,941,1,0,1,1,0,0,0,8402.787671232876
5,535,1,1,1,1,0,0,0,5762.096529284165
3,1100,1,0,0,1,0,0,0,8394.735354927636
2,791,1,0,0,1,0,0,0,6320.272037361355
1,1174,1,1,0,1,0,0,0,11762.37386569873
5,472,1,1,0,1,0,0,0,5241.558198810535
4,1064,1,0,0,1,0,0,0,8091.882436260623
2,502,1,0,0,1,0,0,0,4603.439879154079
3,405,1,0,1,1,0,0,0,3946.5019920318723
1,1023,1,1,0,1,0,0,0,10705.333333333334
3,588,1,0,0,1,0,0,0,5248.391816920943
3,497,1,0,1,1,0,0,0,4603.439879154079
5,1099,1,1,0,1,0,0,0,9897.945957820739
6,346,1,0,0,1,0,0,0,3258.3040935672516
4,1355,1,0,1,1,0,0,0,10160.356435643564
3,746,1,1,0,1,0,0,0,7414.5713199898655
1,557,1,0,1,1,0,0,0,5053.155072463768
3,582,1,0,0,1,0,0,0,5166.616734932709
4,823,1,0,0,1,0,0,0,6558.377471264368
5,1383,1,1,0,1,0,0,0,11628.108367626886
5,0,0,0,1,0,0,0,1,0.0
2,419,1,1,0,1,0,0,0,5009.218604651162
6,442,1,0,1,1,0,0,0,4393.77794117647
6,926,1,0,0,1,0,0,0,8021.107382550335
3,614,1,0,0,1,0,0,0,5364.717372881356
2,684,1,1,0,1,0,0,0,7277.700125470515
3,642,1,1,0,1,0,0,0,6653.97895902547
7,1446,1,0,0,1,0,0,0,8456.75
4,0,0,1,1,0,1,0,0,0.0
2,750,1,1,0,1,0,0,0,7839.781362007168
7,0,0,0,0,1,0,0,0,0.0
1,974,1,0,0,1,0,0,0,7507.31095890411
5,395,1,0,0,1,0,0,0,4016.1594488188975
4,520,1,0,0,1,0,0,0,4691.07006071929
3,582,1,0,0,1,0,0,0,5166.616734932709
6,503,1,0,0,1,0,0,0,4971.949982752673
4,796,1,1,0,1,0,0,0,7811.268158976702
7,0,0,0,0,1,0,0,0,0.0
1,743,1,0,0,1,0,0,0,6119.622191011236
1,1008,1,1,0,1,0,0,0,10495.552746294681
1,834,1,1,1,1,0,0,0,9082.59776864357
5,1023,1,1,0,1,0,0,0,8962.04939271255
4,1456,1,1,1,1,0,0,0,12388.00552486188
3,506,1,1,0,1,0,0,0,5597.53734939759
1,841,1,1,0,1,0,0,0,8902.784753363228
5,981,1,1,0,1,0,0,0,8962.04939271255
3,283,1,1,0,1,0,0,0,3346.89
1,780,1,1,0,1,0,0,0,8645.729335494327
5,808,1,0,0,1,0,0,0,6991.054325955734
2,469,1,1,1,1,0,0,0,5434.327586206897
2,2354,1,1,0,1,0,0,0,17194.56730769231
2,987,1,1,0,1,0,0,0,9388.006896551724
6,800,1,0,0,1,0,0,0,7052.422169811321
3,448,1,0,0,1,0,0,0,4360.727244582044
4,768,1,0,0,1,0,0,0,6266.349088453748
4,439,1,0,0,1,0,0,0,4302.787535410765
6,506,1,0,0,1,0,0,0,4971.949982752673
6,841,1,0,0,1,0,0,0,7346.38206954336
1,1074,1,0,0,1,0,0,0,8091.882436260623
3,702,1,1,0,1,0,0,0,7209.026639344263
3,585,1,1,1,1,0,0,0,6166.070807453416
6,862,1,0,0,1,0,0,0,7701.688160088938
3,568,1,0,0,1,0,0,0,5072.019741564967
3,843,1,0,0,1,0,0,0,6558.377471264368
5,707,1,1,1,1,0,0,0,7085.268030862127
3,433,1,0,0,1,0,0,0,4234.0
6,394,1,0,0,1,0,0,0,3715.692082111437
6,711,1,0,0,1,0,0,0,6750.09394654088
5,794,1,1,1,1,0,0,0,7811.268158976702
6,1373,1,0,0,1,0,0,0,10383.051859099804
3,0,0,0,1,0,0,0,1,0.0
3,641,1,1,0,1,0,0,0,6653.97895902547
1,804,1,1,0,1,0,0,0,9082.59776864357
7,0,0,0,0,1,0,0,0,0.0
3,568,1,0,0,1,0,0,0,5072.019741564967
6,941,1,0,0,1,0,0,0,8182.064814814815
7,0,0,0,0,1,0,0,0,0.0
1,633,1,0,0,1,0,0,0,5456.4825026511135
3,561,1,1,0,1,0,0,0,6166.070807453416
1,1134,1,1,1,1,0,0,0,11306.660580021482
2,868,1,0,0,1,0,0,0,6828.537931034482
2,971,1,1,0,1,0,0,0,9019.96875
7,0,0,0,0,1,0,0,0,0.0
4,585,1,0,0,1,0,0,0,5277.985940246046
1,553,1,0,0,1,0,0,0,4944.736147757256
5,1291,1,1,0,1,0,0,0,10935.489583333334
5,835,1,1,0,1,0,0,0,8058.9481292517
5,585,1,0,0,1,0,0,0,5307.0550847457625
7,0,0,0,0,1,0,0,0,0.0
4,883,1,1,0,1,0,0,0,8303.093127287515
4,528,1,0,1,1,0,0,0,4791.989032901296
1,710,1,1,1,1,0,0,0,8143.700787401574
4,651,1,1,0,1,0,0,0,6474.423423423424
3,312,1,1,0,1,0,0,0,4087.5625
3,623,1,1,0,1,0,0,0,6653.97895902547
7,0,0,0,0,1,0,0,0,0.0
1,1198,1,0,0,1,0,0,0,9736.383870967742
1,0,0,0,0,0,0,1,0,0.0
5,734,1,1,0,1,0,0,0,7414.5713199898655
4,0,0,1,1,0,1,0,0,0.0
6,563,1,0,0,1,0,0,0,5600.27261761158
3,503,1,1,1,1,0,0,0,5597.53734939759
7,0,0,0,0,1,0,0,0,0.0
4,839,1,1,0,1,0,0,0,8058.9481292517
5,870,1,0,0,1,0,0,0,7387.374053030303
2,840,1,0,0,1,0,0,0,6558.377471264368
3,1237,1,1,0,1,0,0,0,10650.748948106591
6,641,1,0,0,1,0,0,0,6089.990731863215
7,0,0,0,0,1,0,0,0,0.0
1,863,1,0,0,1,0,0,0,6951.38441890166
4,647,1,0,0,1,0,0,0,5538.52265625
2,334,1,0,0,1,0,0,0,3408.6898340248963
2,936,1,1,0,1,0,0,0,9170.389438943894
7,0,0,0,0,1,0,0,0,0.0
6,470,1,0,0,1,0,0,0,4719.9421782178215
3,932,1,0,0,1,0,0,0,7142.867151956324
7,0,0,0,0,1,0,0,0,0.0
5,376,1,0,0,1,0,0,0,3936.3888888888887
3,483,1,0,1,1,0,0,0,4528.235518292683
7,0,0,0,0,1,0,0,0,0.0
2,398,1,0,0,1,0,0,0,3987.405889884763
7,0,0,0,0,1,0,0,0,0.0
4,560,1,0,0,1,0,0,0,5072.019741564967
3,784,1,1,1,1,0,0,0,7726.496010079798
7,0,0,0,0,1,0,0,0,0.0
2,668,1,1,0,1,0,0,0,7094.018971848225
7,0,0,0,0,1,0,0,0,0.0
6,689,1,0,0,1,0,0,0,6500.995071868583
4,563,1,1,0,1,0,0,0,6042.1271105447595
2,723,1,1,1,1,0,0,0,7543.944910179641
7,0,0,0,0,1,0,0,0,0.0
3,378,1,0,0,1,0,0,0,3824.7544006705784
5,786,1,1,0,1,0,0,0,7803.5809248554915
3,768,1,1,0,1,0,0,0,7726.496010079798
5,516,1,1,0,1,0,0,0,5601.772961816306
6,399,1,0,0,1,0,0,0,3762.3943089430895
7,0,0,0,0,1,0,0,0,0.0
3,662,1,0,0,1,0,0,0,5680.417628541448
4,448,1,1,1,1,0,0,0,5035.243410852713
3,1275,1,1,0,1,0,0,0,10935.489583333334
3,432,1,1,1,1,0,0,0,4966.260135135135
3,421,1,1,0,1,0,0,0,4843.489473684211
6,476,1,0,0,1,0,0,0,4719.9421782178215
4,453,1,1,0,1,0,0,0,5035.243410852713
5,812,1,1,0,1,0,0,0,7811.268158976702
7,0,0,0,0,1,0,0,0,0.0
1,1059,1,1,0,1,0,0,0,10764.505555555555
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
2,1845,1,1,1,1,0,0,0,15952.087719298246
3,845,1,1,0,1,0,0,0,8235.41917211329
3,2657,1,1,0,1,0,0,0,16177.286338797814
5,445,1,0,0,1,0,0,0,4523.0251121076235
7,0,0,0,0,1,0,0,0,0.0
5,1039,1,1,0,1,0,0,0,9359.699376947041
3,505,1,0,0,1,0,0,0,4603.439879154079
5,1851,1,1,0,1,0,0,0,14102.206896551725
7,0,0,0,0,1,0,0,0,0.0
6,489,1,0,0,1,0,0,0,4864.155793573515
2,933,1,1,0,1,0,0,0,9170.389438943894
2,885,1,0,0,1,0,0,0,6828.537931034482
2,824,1,1,0,1,0,0,0,8509.226804123711
6,777,1,0,0,1,0,0,0,7052.422169811321
1,1176,1,0,0,1,0,0,0,9736.383870967742
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
2,342,1,0,0,1,0,0,0,3583.7354910714284
3,376,1,0,1,1,0,0,0,3737.903409090909
5,808,1,0,0,1,0,0,0,6991.054325955734
3,705,1,1,0,1,0,0,0,7209.026639344263
7,0,0,0,0,1,0,0,0,0.0
5,1553,1,1,0,1,0,0,0,12332.705996131528
4,755,1,1,0,1,0,0,0,7564.41279620853
7,0,0,0,0,1,0,0,0,0.0
2,489,1,1,1,1,0,0,0,5748.026315789473
5,1424,1,1,0,1,0,0,0,11861.237903225807
6,869,1,0,0,1,0,0,0,7701.688160088938
1,1519,1,0,1,1,0,0,0,12520.703488372093
3,1214,1,0,0,1,0,0,0,9014.18302387268
5,0,0,1,1,0,0,1,0,0.0
6,788,1,0,0,1,0,0,0,7052.422169811321
7,0,0,0,0,1,0,0,0,0.0
2,975,1,0,1,1,0,0,0,7684.157284768212
4,696,1,0,0,1,0,0,0,5933.963311382879
1,519,1,0,0,1,0,0,0,4785.342592592592
6,218,1,0,0,1,0,0,0,1987.1538461538462
2,628,1,0,0,1,0,0,0,5456.4825026511135
2,636,1,0,0,1,0,0,0,5456.4825026511135
1,0,0,0,0,0,1,0,0,0.0
1,747,1,1,0,1,0,0,0,8265.54906731549
3,1175,1,0,0,1,0,0,0,9014.18302387268
5,1072,1,0,1,1,0,0,0,8688.737618545838
3,632,1,0,1,1,0,0,0,5499.045148895293
4,477,1,1,1,1,0,0,0,5241.558198810535
6,592,1,0,0,1,0,0,0,5777.84505640345
3,528,1,1,0,1,0,0,0,5735.693045563549
2,720,1,0,0,1,0,0,0,6006.992889463478
7,0,0,0,0,1,0,0,0,0.0
6,513,1,0,0,1,0,0,0,4971.949982752673
1,699,1,0,0,1,0,0,0,5805.374263565892
5,956,1,0,0,1,0,0,0,7810.869565217391
5,1515,1,0,0,1,0,0,0,10930.890552995392
2,542,1,1,0,1,0,0,0,6255.412844036698
5,637,1,0,0,1,0,0,0,5852.264111498258
1,753,1,0,1,1,0,0,0,6450.277258566978
2,481,1,1,0,1,0,0,0,5700.177777777778
2,880,1,1,0,1,0,0,0,8662.169014084508
6,820,1,0,0,1,0,0,0,7346.38206954336
5,721,1,0,0,1,0,0,0,6480.836948915326
4,585,1,1,1,1,0,0,0,6042.1271105447595
5,518,1,0,0,1,0,0,0,5013.0
6,832,1,0,0,1,0,0,0,7346.38206954336
5,723,1,0,0,1,0,0,0,6480.836948915326
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
3,842,1,1,0,1,0,0,0,8235.41917211329
4,272,1,0,0,1,0,0,0,2862.38275862069
2,1216,1,0,0,1,0,0,0,9014.18302387268
6,1686,1,0,0,1,0,0,0,11655.98296836983
6,1047,1,0,0,1,0,0,0,8688.737618545838
7,0,0,0,1,1,0,0,0,0.0
6,513,1,0,0,1,0,0,0,4971.949982752673
2,598,1,1,0,1,0,0,0,6640.551260504201
6,385,1,0,0,1,0,0,0,3677.5212922173273
3,1129,1,1,0,1,0,0,0,9897.945957820739
3,1136,1,0,1,1,0,0,0,8542.740099009901
1,1501,1,1,1,1,0,0,0,14010.319361277445
3,437,1,0,0,1,0,0,0,4302.787535410765
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
4,637,1,0,0,1,0,0,0,5538.52265625
2,459,1,0,0,1,0,0,0,4360.727244582044
4,752,1,0,0,1,0,0,0,6266.349088453748
5,836,1,0,0,1,0,0,0,7346.38206954336
5,2348,1,1,1,1,0,0,0,16177.286338797814
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
6,2240,1,0,0,1,0,0,0,15367.336683417085
5,745,1,1,0,1,0,0,0,7414.5713199898655
7,0,0,0,0,1,0,0,0,0.0
4,1501,1,1,0,1,0,0,0,12332.705996131528
6,1885,1,0,0,1,0,0,0,13483.504405286343
6,350,1,0,0,1,0,0,0,3258.3040935672516
6,476,1,0,0,1,0,0,0,4719.9421782178215
4,1064,1,1,0,1,0,0,0,9359.699376947041
2,680,1,1,0,1,0,0,0,7277.700125470515
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,1,1,0,0,0,0.0
6,491,1,0,0,1,0,0,0,4864.155793573515
4,473,1,0,0,1,0,0,0,4433.312154696133
1,694,1,0,0,1,0,0,0,5805.374263565892
3,768,1,0,0,1,0,0,0,6266.349088453748
6,422,1,0,0,1,0,0,0,3978.721068249258
3,3249,1,1,0,1,0,0,0,18776.18051575931
6,1386,1,0,0,1,0,0,0,10383.051859099804
7,0,0,0,0,1,0,0,0,0.0
5,574,1,1,0,1,0,0,0,6042.1271105447595
2,667,1,1,0,1,0,0,0,7094.018971848225
6,462,1,0,0,1,0,0,0,4393.77794117647
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
6,587,1,0,0,1,0,0,0,5777.84505640345
3,442,1,0,0,1,0,0,0,4302.787535410765
6,851,1,0,0,1,0,0,0,7701.688160088938
5,743,1,0,1,1,0,0,0,6480.836948915326
3,528,1,1,0,1,0,0,0,5735.693045563549
6,619,1,0,0,1,0,0,0,6089.990731863215
7,0,0,0,0,1,0,0,0,0.0
4,0,0,0,0,0,1,0,0,0.0
6,399,1,0,0,1,0,0,0,3762.3943089430895
1,894,1,1,1,1,0,0,0,9827.384245339748
7,0,0,0,0,1,0,0,0,0.0
1,633,1,0,0,1,0,0,0,5456.4825026511135
7,1885,1,0,0,1,0,0,0,9485.388888888889
5,625,1,1,0,1,0,0,0,6474.423423423424
6,991,1,0,0,1,0,0,0,8267.047908232118
1,935,1,1,0,1,0,0,0,10085.504827586206
2,480,1,1,0,1,0,0,0,5700.177777777778
6,515,1,0,0,1,0,0,0,4971.949982752673
3,458,1,1,0,1,0,0,0,5192.815620998719
1,664,1,0,1,1,0,0,0,5965.542586750788
3,772,1,1,0,1,0,0,0,7726.496010079798
1,787,1,1,1,1,0,0,0,8391.42857142857
6,514,1,0,0,1,0,0,0,4971.949982752673
7,0,0,0,0,1,0,0,0,0.0
2,928,1,1,0,1,0,0,0,9170.389438943894
3,637,1,0,1,1,0,0,0,5739.129317980513
4,420,1,1,0,1,0,0,0,4843.881481481481
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,525,1,1,0,1,0,0,0,5601.772961816306
4,712,1,1,1,1,0,0,0,7085.268030862127
6,638,1,0,0,1,0,0,0,6089.990731863215
6,369,1,0,0,1,0,0,0,3469.0105660377358
3,319,1,0,0,1,0,0,0,3352.6308724832215
6,510,1,0,0,1,0,0,0,4971.949982752673
2,501,1,0,0,1,0,0,0,4603.439879154079
6,1044,1,0,0,1,0,0,0,8688.737618545838
7,0,0,0,0,1,0,0,0,0.0
3,538,1,0,0,1,0,0,0,4840.990672884744
2,834,1,1,0,1,0,0,0,8509.226804123711
5,550,1,0,0,1,0,0,0,5222.174103237096
5,560,1,0,0,1,0,0,0,5222.174103237096
6,512,1,0,0,1,0,0,0,4971.949982752673
4,588,1,0,0,1,0,0,0,5248.391816920943
1,876,1,1,0,1,0,0,0,9485.714143426294
6,438,1,0,0,1,0,0,0,4393.77794117647
2,791,1,0,0,1,0,0,0,6320.272037361355
5,1046,1,1,0,1,0,0,0,9359.699376947041
4,540,1,0,0,1,0,0,0,4907.429109159348
7,0,0,0,0,1,0,0,0,0.0
2,480,1,1,0,1,0,0,0,5700.177777777778
2,1490,1,1,1,1,0,0,0,13592.04945054945
1,508,1,1,0,1,0,0,0,6260.8418079096045
4,1096,1,1,1,1,0,0,0,10117.18023255814
5,786,1,0,0,1,0,0,0,6744.2184829059825
3,401,1,0,0,1,0,0,0,3987.405889884763
2,666,1,1,0,1,0,0,0,7094.018971848225
5,1245,1,1,0,1,0,0,0,10650.748948106591
3,1161,1,1,1,1,0,0,0,10313.36797274276
3,357,1,0,0,1,0,0,0,3654.067415730337
5,511,1,1,0,1,0,0,0,5601.772961816306
4,1152,1,1,0,1,0,0,0,9897.945957820739
4,759,1,0,0,1,0,0,0,6266.349088453748
3,566,1,1,0,1,0,0,0,6166.070807453416
4,834,1,1,0,1,0,0,0,8058.9481292517
2,743,1,1,0,1,0,0,0,7650.754653130288
6,684,1,0,0,1,0,0,0,6500.995071868583
3,637,1,0,0,1,0,0,0,5538.52265625
7,0,0,0,0,1,0,0,0,0.0
1,716,1,0,0,1,0,0,0,6006.992889463478
1,1045,1,1,0,1,0,0,0,11153.273838630806
1,679,1,0,0,1,0,0,0,5805.374263565892
5,1107,1,0,1,1,0,0,0,8542.740099009901
3,1579,1,1,0,1,0,0,0,12332.705996131528
5,608,1,0,1,1,0,0,0,5645.993006993007
4,748,1,1,1,1,0,0,0,7414.5713199898655
4,587,1,1,0,1,0,0,0,6235.335553910683
6,1241,1,0,0,1,0,0,0,9987.909346451159
5,0,0,1,0,0,1,0,0,0.0
3,492,1,0,0,1,0,0,0,4603.439879154079
5,645,1,1,0,1,0,0,0,6474.423423423424
3,458,1,0,0,1,0,0,0,4360.727244582044
6,153,1,0,0,1,0,0,0,1285.4166666666667
2,900,1,1,0,1,0,0,0,8968.846675712348
6,266,1,0,0,1,0,0,0,2487.3035143769966
6,690,1,0,0,1,0,0,0,6500.995071868583
4,689,1,0,1,1,0,0,0,5893.045020463847
4,564,1,0,0,1,0,0,0,5072.019741564967
3,822,1,0,0,1,0,0,0,6558.377471264368
1,721,1,0,1,1,0,0,0,6500.70403587444
4,882,1,1,0,1,0,0,0,8303.093127287515
3,642,1,1,1,1,0,0,0,6653.97895902547
5,835,1,1,0,1,0,0,0,8058.9481292517
6,589,1,0,0,1,0,0,0,5777.84505640345
5,420,1,1,0,1,0,0,0,4843.881481481481
2,1185,1,1,1,1,0,0,0,10914.898340248963
4,666,1,0,0,1,0,0,0,5680.417628541448
3,893,1,1,1,1,0,0,0,8497.515497553019
4,1076,1,0,0,1,0,0,0,8091.882436260623
1,632,1,0,0,1,0,0,0,5456.4825026511135
6,328,1,0,0,1,0,0,0,3060.623910336239
3,2330,1,1,0,1,0,0,0,16177.286338797814
5,519,1,1,0,1,0,0,0,5601.772961816306
7,0,0,0,0,1,0,0,0,0.0
3,1098,1,0,1,1,0,0,0,8542.740099009901
5,475,1,1,0,1,0,0,0,5241.558198810535
1,0,0,0,1,0,0,1,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,812,1,1,0,1,0,0,0,7811.268158976702
3,494,1,0,0,1,0,0,0,4603.439879154079
3,523,1,0,0,1,0,0,0,4840.990672884744
1,463,1,0,0,1,0,0,0,4523.016152716593
5,1016,1,0,1,1,0,0,0,8267.047908232118
1,701,1,0,0,1,0,0,0,5805.374263565892
6,721,1,0,0,1,0,0,0,6750.09394654088
6,1486,1,0,0,1,0,0,0,10930.890552995392
4,670,1,0,1,1,0,0,0,5739.129317980513
4,375,1,0,0,1,0,0,0,3824.7544006705784
3,629,1,1,0,1,0,0,0,6653.97895902547
4,393,1,0,0,1,0,0,0,4071.274509803922
7,0,0,0,0,0,1,0,0,0.0
2,678,1,1,0,1,0,0,0,7277.700125470515
5,1024,1,1,0,1,0,0,0,9359.699376947041
7,0,0,0,0,1,0,0,0,0.0
3,1492,1,1,0,1,0,0,0,12332.705996131528
6,643,1,0,0,1,0,0,0,6089.990731863215
1,601,1,1,0,1,0,0,0,7156.923618090453
2,1039,1,1,0,1,0,0,0,9675.212030075189
3,603,1,1,0,1,0,0,0,6413.790129372304
7,0,0,0,0,1,0,0,0,0.0
3,882,1,1,1,1,0,0,0,8497.515497553019
6,491,1,0,0,1,0,0,0,4864.155793573515
3,489,1,1,0,1,0,0,0,5597.53734939759
3,1007,1,1,1,1,0,0,0,9256.547286821706
4,511,1,1,0,1,0,0,0,5601.772961816306
3,680,1,0,1,1,0,0,0,5893.045020463847
3,484,1,0,0,1,0,0,0,4528.235518292683
5,620,1,0,0,1,0,0,0,5645.993006993007
4,1193,1,1,1,1,0,0,0,10313.36797274276
2,704,1,1,1,1,0,0,0,7430.731629392972
3,437,1,0,0,1,0,0,0,4302.787535410765
1,565,1,1,0,1,0,0,0,6800.908203125
4,0,0,0,0,0,1,0,0,0.0
6,343,1,0,0,1,0,0,0,3258.3040935672516
3,322,1,1,1,1,0,0,0,3939.235294117647
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
1,1101,1,1,0,1,0,0,0,10990.040856031128
5,571,1,1,1,1,0,0,0,6042.1271105447595
3,416,1,0,0,1,0,0,0,4137.462809917355
6,553,1,0,0,1,0,0,0,5452.131860299359
4,856,1,1,0,1,0,0,0,8058.9481292517
4,908,1,1,0,1,0,0,0,8303.093127287515
7,0,0,0,0,1,0,0,0,0.0
7,0,0,0,0,1,0,0,0,0.0
5,837,1,1,0,1,0,0,0,8058.9481292517
2,769,1,0,0,1,0,0,0,6119.622191011236
6,534,1,0,0,1,0,0,0,5261.591693290735
1,698,1,0,0,1,0,0,0,5805.374263565892
7,0,0,0,0,1,0,0,0,0.0
3,903,1,0,0,1,0,0,0,7031.688800792865
3,847,1,0,1,1,0,0,0,6757.840707964602
5,583,1,1,0,1,0,0,0,6042.1271105447595
6,608,1,0,0,1,0,0,0,6089.990731863215
1,906,1,1,0,1,0,0,0,9827.384245339748
6,480,1,0,0,1,0,0,0,4719.9421782178215
1,692,1,0,1,1,0,0,0,6103.085948158254
7,0,0,0,0,1,0,0,0,0.0
3,1129,1,1,1,1,0,0,0,10117.18023255814
3,832,1,1,0,1,0,0,0,8235.41917211329
2,710,1,1,0,1,0,0,0,7543.944910179641
5,614,1,1,0,1,0,0,0,6235.335553910683
6,838,1,0,0,1,0,0,0,7346.38206954336
4,1276,1,1,1,1,0,0,0,10935.489583333334
6,574,1,0,0,1,0,0,0,5600.27261761158
2,2485,1,0,1,1,0,0,0,14598.494163424124
7,0,0,0,0,1,0,0,0,0.0
2,251,1,1,0,1,0,0,0,2690.0
3,670,1,1,0,1,0,0,0,6907.029702970297
4,543,1,1,0,1,0,0,0,5876.073184676959
3,680,1,1,0,1,0,0,0,7058.356196414653
7,0,0,0,0,1,0,0,0,0.0
1,684,1,1,0,1,0,0,0,7961.199488491048
4,655,1,0,1,1,0,0,0,5739.129317980513
3,1183,1,1,0,1,0,0,0,10313.36797274276
3,1213,1,1,0,1,0,0,0,10576.84399375975
5,755,1,1,0,1,0,0,0,7564.41279620853
4,881,1,1,1,1,0,0,0,8303.093127287515
2,698,1,0,0,1,0,0,0,5805.374263565892
7,0,0,0,0,1,0,0,0,0.0
6,405,1,0,0,1,0,0,0,3924.5217965653896
6,392,1,0,0,1,0,0,0,3715.692082111437
2,571,1,0,0,1,0,0,0,5072.019741564967
6,496,1,0,0,1,0,0,0,4864.155793573515
1,821,1,0,1,1,0,0,0,7055.723684210527
5,911,1,1,0,1,0,0,0,8303.093127287515
5,381,1,1,0,1,0,0,0,4302.2962962962965
2,2823,1,0,0,1,0,0,0,15071.828125
2,925,1,1,0,1,0,0,0,8968.846675712348
4,539,1,0,0,1,0,0,0,4840.990672884744
7,0,0,0,0,1,0,0,0,0.0
5,522,1,1,0,1,0,0,0,5601.772961816306
6,566,1,0,0,1,0,0,0,5600.27261761158
